series,month,value
Other Markets In South Asia,2013-02,1468
Other Markets In South Asia,2013-03,1774
Other Markets In South Asia,2013-04,1610
Other Markets In South Asia,2013-05,1620
Other Markets In South Asia,2013-06,1943
Other Markets In South Asia,2013-07,1513
Other Markets In South Asia,2013-08,1893
Other Markets In South Asia,2013-09,1324
Other Markets In South Asia,2013-10,2192
Other Markets In South Asia,2013-11,1626
Other Markets In South Asia,2013-12,2376
Other Markets In South Asia,2014-01,2030
Other Markets In South Asia,2014-02,1722
Other Markets In South Asia,2014-03,1795
Other Markets In South Asia,2014-04,2052
Other Markets In South Asia,2014-05,1762
Other Markets In South Asia,2014-06,2238
Other Markets In South Asia,2014-07,1912
Other Markets In South Asia,2014-08,2156
Other Markets In South Asia,2014-09,2091
Other Markets In South Asia,2014-10,2632
Other Markets In South Asia,2014-11,1950
Other Markets In South Asia,2014-12,2745
Other Markets In South Asia,2015-01,2362
Other Markets In South Asia,2015-02,1743
Other Markets In South Asia,2015-03,2190
Other Markets In South Asia,2015-04,2101
Other Markets In South Asia,2015-05,1722
Other Markets In South Asia,2015-06,2124
Other Markets In South Asia,2015-07,2268
Other Markets In South Asia,2015-08,2611
Other Markets In South Asia,2015-09,2695
Other Markets In South Asia,2015-10,3318
Other Markets In South Asia,2015-11,2702
Other Markets In South Asia,2015-12,3511
Other Markets In South Asia,2016-01,2483
Other Markets In South Asia,2016-02,2005
Other Markets In South Asia,2016-03,2162
Other Markets In South Asia,2016-04,2454
Other Markets In South Asia,2016-05,2628
Other Markets In South Asia,2016-06,2254
Other Markets In South Asia,2016-07,3064
Other Markets In South Asia,2016-08,2971
Other Markets In South Asia,2016-09,2622
Other Markets In South Asia,2016-10,4580
Other Markets In South Asia,2016-11,3057
Other Markets In South Asia,2016-12,4069
Other Markets In South Asia,2017-01,3330
Other Markets In South Asia,2017-02,2577
Other Markets In South Asia,2017-03,2671
Other Markets In South Asia,2017-04,2456
Other Markets In South Asia,2017-05,2575
Other Markets In South Asia,2017-06,2185
Other Markets In South Asia,2017-07,3236
Other Markets In South Asia,2017-08,2964
Other Markets In South Asia,2017-09,3490
Other Markets In South Asia,2017-10,3779
Other Markets In South Asia,2017-11,2453
Other Markets In South Asia,2017-12,3810
Other Markets In South Asia,2018-01,3709
Other Markets In South Asia,2018-02,2361
Other Markets In South Asia,2018-03,2851
Other Markets In South Asia,2018-04,2895
Other Markets In South Asia,2018-05,2621
Other Markets In South Asia,2018-06,2583
Other Markets In South Asia,2018-07,2774
Other Markets In South Asia,2018-08,3480
Other Markets In South Asia,2018-09,3030
Other Markets In South Asia,2018-10,4423
Other Markets In South Asia,2018-11,2937
Other Markets In South Asia,2018-12,3950
Other Markets In South Asia,2019-01,3817
Other Markets In South Asia,2019-02,2598
Other Markets In South Asia,2019-03,2730
Other Markets In South Asia,2019-04,2807
Other Markets In South Asia,2019-05,2218
Other Markets In South Asia,2019-06,3312
Other Markets In South Asia,2019-07,3190
Other Markets In South Asia,2019-08,3716
Other Markets In South Asia,2019-09,3642
Other Markets In South Asia,2019-10,4502
Other Markets In South Asia,2019-11,3072
Other Markets In South Asia,2019-12,4396
Other Markets In South Asia,2020-01,4040
Other Markets In South Asia,2020-02,1614
Other Markets In South Asia,2020-03,721
Other Markets In South Asia,2020-04,2
Other Markets In South Asia,2020-05,0
Other Markets In South Asia,2020-06,0
Other Markets In South Asia,2020-07,9
Other Markets In South Asia,2020-08,23
Other Markets In South Asia,2020-09,3
Other Markets In South Asia,2020-10,24
Other Markets In South Asia,2020-11,24
Other Markets In South Asia,2020-12,24
Other Markets In South Asia,2021-01,16
Other Markets In South Asia,2021-02,158
Other Markets In South Asia,2021-03,36
Other Markets In South Asia,2021-04,33
Other Markets In South Asia,2021-05,1
Other Markets In South Asia,2021-06,2
Other Markets In South Asia,2021-07,5
Other Markets In South Asia,2021-08,5
Other Markets In South Asia,2021-09,21
Other Markets In South Asia,2021-10,15
Other Markets In South Asia,2021-11,35
Other Markets In South Asia,2021-12,62
Other Markets In South Asia,2022-01,68
Other Markets In South Asia,2022-02,236
Other Markets In South Asia,2022-03,185
Other Markets In South Asia,2022-04,522
Other Markets In South Asia,2022-05,1221
Other Markets In South Asia,2022-06,1270
Other Markets In South Asia,2022-07,2291
Other Markets In South Asia,2022-08,1889
Other Markets In South Asia,2022-09,1900
Other Markets In South Asia,2022-10,2540
Other Markets In South Asia,2022-11,1667
Other Markets In South Asia,2022-12,1913
Other Markets In South Asia,2023-01,2302
Other Markets In South Asia,2023-02,2163
Other Markets In South Asia,2023-03,2272
Other Markets In South Asia,2023-04,2231
Other Markets In South Asia,2023-05,2242
Other Markets In South Asia,2023-06,3001
Other Markets In South Asia,2023-07,3414
Other Markets In South Asia,2023-08,2863
Other Markets In South Asia,2023-09,2795
Other Markets In South Asia,2023-10,3646
Other Markets In South Asia,2023-11,3156
Other Markets In South Asia,2023-12,2997
Other Markets In South Asia,2024-01,3492
Other Markets In South Asia,2024-02,2964
Other Markets In South Asia,2024-03,2312
Other Markets In South Asia,2024-04,2720
Other Markets In South Asia,2024-05,3607
Other Markets In South Asia,2024-06,3100
Other Markets In South Asia,2024-07,2955
Other Markets In South Asia,2024-08,3074
Other Markets In South Asia,2024-09,2994
Other Markets In South Asia,2024-10,4269
Other Markets In South Asia,2024-11,2556
Other Markets In South Asia,2024-12,3320
Other Markets In South Asia,2025-01,3241
Other Markets In South Asia,2025-02,2492
Other Markets In South Asia,2025-03,2418
Other Markets In South Asia,2025-04,2978
Other Markets In South Asia,2025-05,2800
Other Markets In South Asia,2025-06,3300
Other Markets In South Asia,2025-07,3332
Other Markets In South Asia,2025-08,3310
Other Markets In South Asia,2025-09,3425
Other Markets In South Asia,2025-10,4021
Other Markets In South Asia,2025-11,2769
Other Markets In South Asia,2025-12,2889
Other Markets In South Asia,2026-01,4806
Other Markets In Southeast Asia,2008-01,2236
Other Markets In Southeast Asia,2008-02,2457
Other Markets In Southeast Asia,2008-03,1931
Other Markets In Southeast Asia,2008-04,4427
Other Markets In Southeast Asia,2008-05,2892
Other Markets In Southeast Asia,2008-06,2359
Other Markets In Southeast Asia,2008-07,2856
Other Markets In Southeast Asia,2008-08,3140
Other Markets In Southeast Asia,2008-09,2851
Other Markets In Southeast Asia,2008-10,2726
Other Markets In Southeast Asia,2008-11,3000
Other Markets In Southeast Asia,2008-12,2615
Other Markets In Southeast Asia,2009-01,2618
Other Markets In Southeast Asia,2009-02,2079
Other Markets In Southeast Asia,2009-03,2404
Other Markets In Southeast Asia,2009-04,4023
Other Markets In Southeast Asia,2009-05,2941
Other Markets In Southeast Asia,2009-06,2184
Other Markets In Southeast Asia,2009-07,2837
Other Markets In Southeast Asia,2009-08,2937
Other Markets In Southeast Asia,2009-09,2689
Other Markets In Southeast Asia,2009-10,2824
Other Markets In Southeast Asia,2009-11,2991
Other Markets In Southeast Asia,2009-12,2488
Other Markets In Southeast Asia,2010-01,3130
Other Markets In Southeast Asia,2010-02,2786
Other Markets In Southeast Asia,2010-03,2599
Other Markets In Southeast Asia,2010-04,4705
Other Markets In Southeast Asia,2010-05,3723
Other Markets In Southeast Asia,2010-06,3364
Other Markets In Southeast Asia,2010-07,3756
Other Markets In Southeast Asia,2010-08,3528
Other Markets In Southeast Asia,2010-09,2719
Other Markets In Southeast Asia,2010-10,3771
Other Markets In Southeast Asia,2010-11,3326
Other Markets In Southeast Asia,2010-12,2723
Other Markets In Southeast Asia,2011-01,3104
Other Markets In Southeast Asia,2011-02,3082
Other Markets In Southeast Asia,2011-03,2940
Other Markets In Southeast Asia,2011-04,4463
Other Markets In Southeast Asia,2011-05,3548
Other Markets In Southeast Asia,2011-06,3112
Other Markets In Southeast Asia,2011-07,4079
Other Markets In Southeast Asia,2011-08,3413
Other Markets In Southeast Asia,2011-09,3940
Other Markets In Southeast Asia,2011-10,3266
Other Markets In Southeast Asia,2011-11,3725
Other Markets In Southeast Asia,2011-12,3332
Other Markets In Southeast Asia,2012-01,3332
Other Markets In Southeast Asia,2012-02,2818
Other Markets In Southeast Asia,2012-03,3152
Other Markets In Southeast Asia,2012-04,5027
Other Markets In Southeast Asia,2012-05,3647
Other Markets In Southeast Asia,2012-06,3388
Other Markets In Southeast Asia,2012-07,4297
Other Markets In Southeast Asia,2012-08,3332
Other Markets In Southeast Asia,2012-09,3220
Other Markets In Southeast Asia,2012-10,5059
Other Markets In Southeast Asia,2012-11,4069
Other Markets In Southeast Asia,2012-12,3550
Other Markets In Southeast Asia,2013-01,3419
Other Markets In Southeast Asia,2013-02,3453
Other Markets In Southeast Asia,2013-03,3467
Other Markets In Southeast Asia,2013-04,6049
Other Markets In Southeast Asia,2013-05,4679
Other Markets In Southeast Asia,2013-06,4179
Other Markets In Southeast Asia,2013-07,4775
Other Markets In Southeast Asia,2013-08,4062
Other Markets In Southeast Asia,2013-09,3776
Other Markets In Southeast Asia,2013-10,4706
Other Markets In Southeast Asia,2013-11,4760
Other Markets In Southeast Asia,2013-12,4338
Other Markets In Southeast Asia,2014-01,4336
Other Markets In Southeast Asia,2014-02,4653
Other Markets In Southeast Asia,2014-03,3821
Other Markets In Southeast Asia,2014-04,6759
Other Markets In Southeast Asia,2014-05,5412
Other Markets In Southeast Asia,2014-06,4353
Other Markets In Southeast Asia,2014-07,5061
Other Markets In Southeast Asia,2014-08,4653
Other Markets In Southeast Asia,2014-09,5172
Other Markets In Southeast Asia,2014-10,3787
Other Markets In Southeast Asia,2014-11,5114
Other Markets In Southeast Asia,2014-12,3924
Other Markets In Southeast Asia,2015-01,4030
Other Markets In Southeast Asia,2015-02,3641
Other Markets In Southeast Asia,2015-03,3993
Other Markets In Southeast Asia,2015-04,6045
Other Markets In Southeast Asia,2015-05,4699
Other Markets In Southeast Asia,2015-06,4657
Other Markets In Southeast Asia,2015-07,5465
Other Markets In Southeast Asia,2015-08,4952
Other Markets In Southeast Asia,2015-09,3912
Other Markets In Southeast Asia,2015-10,5817
Other Markets In Southeast Asia,2015-11,5968
Other Markets In Southeast Asia,2015-12,5114
Other Markets In Southeast Asia,2016-01,4813
Other Markets In Southeast Asia,2016-02,5006
Other Markets In Southeast Asia,2016-03,4645
Other Markets In Southeast Asia,2016-04,8517
Other Markets In Southeast Asia,2016-05,6260
Other Markets In Southeast Asia,2016-06,5215
Other Markets In Southeast Asia,2016-07,6195
Other Markets In Southeast Asia,2016-08,6225
Other Markets In Southeast Asia,2016-09,4904
Other Markets In Southeast Asia,2016-10,5342
Other Markets In Southeast Asia,2016-11,6834
Other Markets In Southeast Asia,2016-12,7204
Other Markets In Southeast Asia,2017-01,6108
Other Markets In Southeast Asia,2017-02,5417
Other Markets In Southeast Asia,2017-03,5308
Other Markets In Southeast Asia,2017-04,9116
Other Markets In Southeast Asia,2017-05,6736
Other Markets In Southeast Asia,2017-06,5851
Other Markets In Southeast Asia,2017-07,8495
Other Markets In Southeast Asia,2017-08,7401
Other Markets In Southeast Asia,2017-09,9261
Other Markets In Southeast Asia,2017-10,7500
Other Markets In Southeast Asia,2017-11,8962
Other Markets In Southeast Asia,2017-12,8841
Other Markets In Southeast Asia,2018-01,7726
Other Markets In Southeast Asia,2018-02,8085
Other Markets In Southeast Asia,2018-03,8969
Other Markets In Southeast Asia,2018-04,11981
Other Markets In Southeast Asia,2018-05,10875
Other Markets In Southeast Asia,2018-06,7605
Other Markets In Southeast Asia,2018-07,8881
Other Markets In Southeast Asia,2018-08,7890
Other Markets In Southeast Asia,2018-09,8235
Other Markets In Southeast Asia,2018-10,11302
Other Markets In Southeast Asia,2018-11,9039
Other Markets In Southeast Asia,2018-12,8926
Other Markets In Southeast Asia,2019-01,8054
Other Markets In Southeast Asia,2019-02,7902
Other Markets In Southeast Asia,2019-03,7836
Other Markets In Southeast Asia,2019-04,11022
Other Markets In Southeast Asia,2019-05,9623
Other Markets In Southeast Asia,2019-06,8856
Other Markets In Southeast Asia,2019-07,10533
Other Markets In Southeast Asia,2019-08,10000
Other Markets In Southeast Asia,2019-09,11043
Other Markets In Southeast Asia,2019-10,9523
Other Markets In Southeast Asia,2019-11,9657
Other Markets In Southeast Asia,2019-12,10503
Other Markets In Southeast Asia,2020-01,9392
Other Markets In Southeast Asia,2020-02,4523
Other Markets In Southeast Asia,2020-03,1217
Other Markets In Southeast Asia,2020-04,0
Other Markets In Southeast Asia,2020-05,0
Other Markets In Southeast Asia,2020-06,0
Other Markets In Southeast Asia,2020-07,13
Other Markets In Southeast Asia,2020-08,9
Other Markets In Southeast Asia,2020-09,14
Other Markets In Southeast Asia,2020-10,24
Other Markets In Southeast Asia,2020-11,19
Other Markets In Southeast Asia,2020-12,30
Other Markets In Southeast Asia,2021-01,38
Other Markets In Southeast Asia,2021-02,26
Other Markets In Southeast Asia,2021-03,33
Other Markets In Southeast Asia,2021-04,12
Other Markets In Southeast Asia,2021-05,11
Other Markets In Southeast Asia,2021-06,4
Other Markets In Southeast Asia,2021-07,19
Other Markets In Southeast Asia,2021-08,22
Other Markets In Southeast Asia,2021-09,30
Other Markets In Southeast Asia,2021-10,28
Other Markets In Southeast Asia,2021-11,46
Other Markets In Southeast Asia,2021-12,441
Other Markets In Southeast Asia,2022-01,252
Other Markets In Southeast Asia,2022-02,530
Other Markets In Southeast Asia,2022-03,922
Other Markets In Southeast Asia,2022-04,3120
Other Markets In Southeast Asia,2022-05,3772
Other Markets In Southeast Asia,2022-06,5417
Other Markets In Southeast Asia,2022-07,7040
Other Markets In Southeast Asia,2022-08,6878
Other Markets In Southeast Asia,2022-09,7725
Other Markets In Southeast Asia,2022-10,6353
Other Markets In Southeast Asia,2022-11,8631
Other Markets In Southeast Asia,2022-12,8097
Other Markets In Southeast Asia,2023-01,7846
Other Markets In Southeast Asia,2023-02,7037
Other Markets In Southeast Asia,2023-03,6927
Other Markets In Southeast Asia,2023-04,10053
Other Markets In Southeast Asia,2023-05,8998
Other Markets In Southeast Asia,2023-06,7457
Other Markets In Southeast Asia,2023-07,9640
Other Markets In Southeast Asia,2023-08,8992
Other Markets In Southeast Asia,2023-09,6264
